"name"	"code"	"region"
"永东股份"	"002753"	"sz"
"奥赛康"	"002755"	"sz"
"永兴材料"	"002756"	"sz"
"南兴股份"	"002757"	"sz"
"华通医药"	"002758"	"sz"
"天际股份"	"002759"	"sz"
"凤形股份"	"002760"	"sz"
"多喜爱"	"002761"	"sz"
"金发拉比"	"002762"	"sz"
"汇洁股份"	"002763"	"sz"
"蓝黛传动"	"002765"	"sz"
"*ST索菱"	"002766"	"sz"
"先锋电子"	"002767"	"sz"
"国恩股份"	"002768"	"sz"
"普路通"	"002769"	"sz"
"科迪乳业"	"002770"	"sz"
"真视通"	"002771"	"sz"
"众兴菌业"	"002772"	"sz"
"康弘药业"	"002773"	"sz"
"快意电梯"	"002774"	"sz"
"文科园林"	"002775"	"sz"
"柏堡龙"	"002776"	"sz"
"久远银海"	"002777"	"sz"
"高科石化"	"002778"	"sz"
"中坚科技"	"002779"	"sz"
"三夫户外"	"002780"	"sz"
"奇信股份"	"002781"	"sz"
"可立克"	"002782"	"sz"
"凯龙股份"	"002783"	"sz"
"万里石"	"002785"	"sz"
"银宝山新"	"002786"	"sz"
"华源控股"	"002787"	"sz"
"鹭燕医药"	"002788"	"sz"
"建艺集团"	"002789"	"sz"
"瑞尔特"	"002790"	"sz"
"坚朗五金"	"002791"	"sz"
"通宇通讯"	"002792"	"sz"
"东音股份"	"002793"	"sz"
"永和智控"	"002795"	"sz"
"世嘉科技"	"002796"	"sz"
"第一创业"	"002797"	"sz"
"帝欧家居"	"002798"	"sz"
"环球印务"	"002799"	"sz"
"天顺股份"	"002800"	"sz"
"微光股份"	"002801"	"sz"
"洪汇新材"	"002802"	"sz"
"吉宏股份"	"002803"	"sz"
"丰元股份"	"002805"	"sz"
"华锋股份"	"002806"	"sz"
"江阴银行"	"002807"	"sz"
"恒久科技"	"002808"	"sz"
"红墙股份"	"002809"	"sz"
"山东赫达"	"002810"	"sz"
"亚泰国际"	"002811"	"sz"
"恩捷股份"	"002812"	"sz"
"路畅科技"	"002813"	"sz"
"崇达技术"	"002815"	"sz"
"和科达"	"002816"	"sz"
"黄山胶囊"	"002817"	"sz"
"富森美"	"002818"	"sz"
"东方中科"	"002819"	"sz"
"桂发祥"	"002820"	"sz"
"凯莱英"	"002821"	"sz"
"中装建设"	"002822"	"sz"
"凯中精密"	"002823"	"sz"
"和胜股份"	"002824"	"sz"
"纳尔股份"	"002825"	"sz"
"易明医药"	"002826"	"sz"
"高争民爆"	"002827"	"sz"
"贝肯能源"	"002828"	"sz"
"星网宇达"	"002829"	"sz"
"名雕股份"	"002830"	"sz"
"裕同科技"	"002831"	"sz"
"比音勒芬"	"002832"	"sz"
"弘亚数控"	"002833"	"sz"
"同为股份"	"002835"	"sz"
"新宏泽"	"002836"	"sz"
"英维克"	"002837"	"sz"
"道恩股份"	"002838"	"sz"
"张家港行"	"002839"	"sz"
"华统股份"	"002840"	"sz"
"视源股份"	"002841"	"sz"
"翔鹭钨业"	"002842"	"sz"
"泰嘉股份"	"002843"	"sz"
"同兴达"	"002845"	"sz"
"英联股份"	"002846"	"sz"
"盐津铺子"	"002847"	"sz"
"高斯贝尔"	"002848"	"sz"
"威星智能"	"002849"	"sz"
"科达利"	"002850"	"sz"
"麦格米特"	"002851"	"sz"
"道道全"	"002852"	"sz"
"皮阿诺"	"002853"	"sz"
"捷荣技术"	"002855"	"sz"
"美芝股份"	"002856"	"sz"
"三晖电气"	"002857"	"sz"
"力盛赛车"	"002858"	"sz"
"洁美科技"	"002859"	"sz"
"星帅尔"	"002860"	"sz"
"瀛通通讯"	"002861"	"sz"
"实丰文化"	"002862"	"sz"
"今飞凯达"	"002863"	"sz"
"盘龙药业"	"002864"	"sz"
"钧达股份"	"002865"	"sz"
"传艺科技"	"002866"	"sz"
"周大生"	"002867"	"sz"
"绿康生化"	"002868"	"sz"
"金溢科技"	"002869"	"sz"
"香山股份"	"002870"	"sz"
"伟隆股份"	"002871"	"sz"
"*ST天圣"	"002872"	"sz"
"新天药业"	"002873"	"sz"
"安奈儿"	"002875"	"sz"
"三利谱"	"002876"	"sz"
"智能自控"	"002877"	"sz"
"元隆雅图"	"002878"	"sz"
"长缆科技"	"002879"	"sz"
"卫光生物"	"002880"	"sz"
"美格智能"	"002881"	"sz"
"金龙羽"	"002882"	"sz"
"中设股份"	"002883"	"sz"
"凌霄泵业"	"002884"	"sz"
"京泉华"	"002885"	"sz"
"沃特股份"	"002886"	"sz"
"绿茵生态"	"002887"	"sz"
"惠威科技"	"002888"	"sz"
"东方嘉盛"	"002889"	"sz"
"弘宇股份"	"002890"	"sz"
"中宠股份"	"002891"	"sz"
"科力尔"	"002892"	"sz"
"华通热力"	"002893"	"sz"
"川恒股份"	"002895"	"sz"
"中大力德"	"002896"	"sz"
"意华股份"	"002897"	"sz"
"赛隆药业"	"002898"	"sz"
"英派斯"	"002899"	"sz"
"哈三联"	"002900"	"sz"
"大博医疗"	"002901"	"sz"
"铭普光磁"	"002902"	"sz"
"宇环数控"	"002903"	"sz"
"金逸影视"	"002905"	"sz"
"华阳集团"	"002906"	"sz"
"华森制药"	"002907"	"sz"
"德生科技"	"002908"	"sz"
"集泰股份"	"002909"	"sz"
"庄园牧场"	"002910"	"sz"
"佛燃股份"	"002911"	"sz"
"中新赛克"	"002912"	"sz"
"奥士康"	"002913"	"sz"
"中欣氟材"	"002915"	"sz"
"深南电路"	"002916"	"sz"
"金奥博"	"002917"	"sz"
"蒙娜丽莎"	"002918"	"sz"
"名臣健康"	"002919"	"sz"
"德赛西威"	"002920"	"sz"
"联诚精密"	"002921"	"sz"
"伊戈尔"	"002922"	"sz"
"润都股份"	"002923"	"sz"
"盈趣科技"	"002925"	"sz"
"华西证券"	"002926"	"sz"
"泰永长征"	"002927"	"sz"
"华夏航空"	"002928"	"sz"
"润建股份"	"002929"	"sz"
"宏川智慧"	"002930"	"sz"
"锋龙股份"	"002931"	"sz"
"明德生物"	"002932"	"sz"
"新兴装备"	"002933"	"sz"
"天奥电子"	"002935"	"sz"
"郑州银行"	"002936"	"sz"
"兴瑞科技"	"002937"	"sz"
"鹏鼎控股"	"002938"	"sz"
"长城证券"	"002939"	"sz"
"昂利康"	"002940"	"sz"
"新疆交建"	"002941"	"sz"
"新农股份"	"002942"	"sz"
"宇晶股份"	"002943"	"sz"
"华林证券"	"002945"	"sz"
"新乳业"	"002946"	"sz"
"恒铭达"	"002947"	"sz"
"青岛银行"	"002948"	"sz"
"华阳国际"	"002949"	"sz"
"奥美医疗"	"002950"	"sz"
"金时科技"	"002951"	"sz"
"亚世光电"	"002952"	"sz"
"日丰股份"	"002953"	"sz"
"鸿合科技"	"002955"	"sz"
"西麦食品"	"002956"	"sz"
"科瑞技术"	"002957"	"sz"
"青农商行"	"002958"	"sz"
"小熊电器"	"002959"	"sz"
"青鸟消防"	"002960"	"sz"
"瑞达期货"	"002961"	"sz"
"五方光电"	"002962"	"sz"
"苏州银行"	"002966"	"sz"
"中国广核"	"003816"	"sz"
"国安GAC1"	"031005"	"sz"
"阿胶EJC1"	"031007"	"sz"
"攀钢AGP1"	"038011"	"sz"
"钾肥JFP1"	"038014"	"sz"
"盐湖YHP1"	"038015"	"sz"
"集琦JQP1"	"038016"	"sz"
"深发SFP1"	"038017"	"sz"
"R-003"	"131800"	"sz"
"R-007"	"131801"	"sz"
"R-014"	"131802"	"sz"
"R-028"	"131803"	"sz"
"R-091"	"131805"	"sz"
"R-182"	"131806"	"sz"
"R-004"	"131809"	"sz"
"R-001"	"131810"	"sz"
"R-002"	"131811"	"sz"
"RC-003"	"131900"	"sz"
"RC-007"	"131901"	"sz"
"RC-001"	"131910"	"sz"
"RC-002"	"131911"	"sz"
"瑞福进取"	"150001"	"sz"
"大成优选"	"150002"	"sz"
"建信优势"	"150003"	"sz"
"同庆A"	"150006"	"sz"
"同庆B"	"150007"	"sz"
"瑞和小康"	"150008"	"sz"
"瑞和远见"	"150009"	"sz"
"估值优先"	"150010"	"sz"
"估值进取"	"150011"	"sz"
"中证100A"	"150012"	"sz"
"中证100B"	"150013"	"sz"
"合润A"	"150016"	"sz"
"合润B"	"150017"	"sz"
"银华稳进"	"150018"	"sz"
"银华锐进"	"150019"	"sz"
"汇利A"	"150020"	"sz"
"汇利B"	"150021"	"sz"
"深成指A"	"150022"	"sz"
"深成指B"	"150023"	"sz"
"景丰A"	"150025"	"sz"
"景丰B"	"150026"	"sz"
"添利B"	"150027"	"sz"
"中证500A"	"150028"	"sz"
"中证500B"	"150029"	"sz"
"中证90A"	"150030"	"sz"
"中证90B"	"150031"	"sz"
"多利优先"	"150032"	"sz"
"多利进取"	"150033"	"sz"
"聚利A"	"150034"	"sz"
"聚利B"	"150035"	"sz"
"建信稳健"	"150036"	"sz"
"建信进取"	"150037"	"sz"
"万家利B"	"150038"	"sz"
"鼎利A"	"150039"	"sz"
"鼎利B"	"150040"	"sz"
"天盈B"	"150041"	"sz"
"利鑫B"	"150042"	"sz"
"裕祥B"	"150043"	"sz"
"增利A"	"150044"	"sz"
"增利B"	"150045"	"sz"
"丰利B"	"150046"	"sz"
"消费A"	"150047"	"sz"
"消费B"	"150048"	"sz"
"消费收益"	"150049"	"sz"
"消费进取"	"150050"	"sz"
"沪深300A"	"150051"	"sz"
"沪深300B"	"150052"	"sz"
"泰达500A"	"150053"	"sz"
"泰达500B"	"150054"	"sz"
"500A"	"150055"	"sz"
"500B"	"150056"	"sz"
"中小300A"	"150057"	"sz"
"中小300B"	"150058"	"sz"
"资源A级"	"150059"	"sz"
"资源B级"	"150060"	"sz"
"丰泽B"	"150061"	"sz"
"浦银增A"	"150062"	"sz"
"浦银增B"	"150063"	"sz"
"同瑞A"	"150064"	"sz"
"同瑞B"	"150065"	"sz"
"互利A"	"150066"	"sz"
"互利B"	"150067"	"sz"
"双翼B"	"150068"	"sz"
"双力A"	"150069"	"sz"
"双力B"	"150070"	"sz"
"盛世A"	"150071"	"sz"
"盛世B"	"150072"	"sz"
"诺安稳健"	"150073"	"sz"
"诺安进取"	"150075"	"sz"
"浙商稳健"	"150076"	"sz"
"浙商进取"	"150077"	"sz"
"回报B"	"150078"	"sz"
"通利债B"	"150079"	"sz"
"双佳B"	"150080"	"sz"
"双盈B"	"150081"	"sz"
"信达利B"	"150082"	"sz"
"深证100A"	"150083"	"sz"
"深证100B"	"150084"	"sz"
"中小板A"	"150085"	"sz"
"中小板B"	"150086"	"sz"
"信用B"	"150087"	"sz"
"金鹰500A"	"150088"	"sz"
"金鹰500B"	"150089"	"sz"
"成长A"	"150090"	"sz"
"成长B"	"150091"	"sz"
"诺德300A"	"150092"	"sz"
"诺德300B"	"150093"	"sz"
"泰信400A"	"150094"	"sz"
"泰信400B"	"150095"	"sz"
"商品A"	"150096"	"sz"
"商品B"	"150097"	"sz"
"同庆800A"	"150098"	"sz"
"同庆800B"	"150099"	"sz"
"资源A"	"150100"	"sz"
"资源B"	"150101"	"sz"
"利众B"	"150102"	"sz"
"HS300A"	"150104"	"sz"
"HS300B"	"150105"	"sz"
"中小A"	"150106"	"sz"
"中小B"	"150107"	"sz"
"同辉100A"	"150108"	"sz"
"同辉100B"	"150109"	"sz"
"华商500A"	"150110"	"sz"
"华商500B"	"150111"	"sz"
"深100A"	"150112"	"sz"
"深100B"	"150113"	"sz"
"惠裕B"	"150114"	"sz"
"同丰B"	"150115"	"sz"
"房地产A"	"150117"	"sz"
"房地产B"	"150118"	"sz"
"鼎利进取"	"150120"	"sz"
"银河优先"	"150121"	"sz"
"银河进取"	"150122"	"sz"
"建信50A"	"150123"	"sz"
"建信50B"	"150124"	"sz"
"双增B"	"150127"	"sz"
"工银增B"	"150128"	"sz"
"丰利债B"	"150129"	"sz"
"医药A"	"150130"	"sz"
"医药B"	"150131"	"sz"
"元盛B"	"150132"	"sz"
"德信A"	"150133"	"sz"
"德信B"	"150134"	"sz"
"国富100A"	"150135"	"sz"
"国富100B"	"150136"	"sz"
"宝利B"	"150137"	"sz"
"中证800A"	"150138"	"sz"
"中证800B"	"150139"	"sz"
"国金300A"	"150140"	"sz"
"国金300B"	"150141"	"sz"
"互利债B"	"150142"	"sz"
"转债A级"	"150143"	"sz"
"转债B级"	"150144"	"sz"
"高贝塔A"	"150145"	"sz"
"高贝塔B"	"150146"	"sz"
"同利B"	"150147"	"sz"
"医药800A"	"150148"	"sz"
"医药800B"	"150149"	"sz"
"有色800A"	"150150"	"sz"
"有色800B"	"150151"	"sz"
"创业板A"	"150152"	"sz"
"创业板B"	"150153"	"sz"
"惠丰B"	"150154"	"sz"
"中银互B"	"150156"	"sz"
"金融A"	"150157"	"sz"
"金融B"	"150158"	"sz"
"通福B"	"150160"	"sz"
"惠鑫B"	"150161"	"sz"
"可转债A"	"150164"	"sz"
"可转债B"	"150165"	"sz"
"银华300A"	"150167"	"sz"
"银华300B"	"150168"	"sz"
"恒生A"	"150169"	"sz"
"恒生B"	"150170"	"sz"
"证券A"	"150171"	"sz"
"证券B"	"150172"	"sz"
"TMT中证A"	"150173"	"sz"
"TMT中ZB"	"150174"	"sz"
"恒中企A"	"150175"	"sz"
"恒中企B"	"150176"	"sz"
"证保A"	"150177"	"sz"
"证保B"	"150178"	"sz"
"信息A"	"150179"	"sz"
"信息B"	"150180"	"sz"
"军工A"	"150181"	"sz"
"军工B"	"150182"	"sz"
"环保A"	"150184"	"sz"
"环保B"	"150185"	"sz"
"军工A级"	"150186"	"sz"
"军工B级"	"150187"	"sz"
"转债优先"	"150188"	"sz"
"转债进取"	"150189"	"sz"
"NCF环保A"	"150190"	"sz"
"NCF环保B"	"150191"	"sz"
"地产A"	"150192"	"sz"
"地产B"	"150193"	"sz"
"互联网A"	"150194"	"sz"
"互联网B"	"150195"	"sz"
"有色A"	"150196"	"sz"
"有色B"	"150197"	"sz"
"食品A"	"150198"	"sz"
"食品B"	"150199"	"sz"
"券商A"	"150200"	"sz"
"券商B"	"150201"	"sz"
"传媒A"	"150203"	"sz"
"传媒B"	"150204"	"sz"
"国防A"	"150205"	"sz"
"国防B"	"150206"	"sz"
"地产A端"	"150207"	"sz"
"地产B端"	"150208"	"sz"
"国企改A"	"150209"	"sz"
"国企改B"	"150210"	"sz"
"新能车A"	"150211"	"sz"
"新能车B"	"150212"	"sz"
"成长A级"	"150213"	"sz"
"成长B级"	"150214"	"sz"
"TMTA"	"150215"	"sz"
"TMTB"	"150216"	"sz"
"新能源A"	"150217"	"sz"
"新能源B"	"150218"	"sz"
"健康A"	"150219"	"sz"
"健康B"	"150220"	"sz"
"中航军A"	"150221"	"sz"
"中航军B"	"150222"	"sz"
"证券A级"	"150223"	"sz"
"证券B级"	"150224"	"sz"
"证保A级"	"150225"	"sz"
"证保B级"	"150226"	"sz"
"银行A"	"150227"	"sz"
"银行B"	"150228"	"sz"
"酒A"	"150229"	"sz"
"酒B"	"150230"	"sz"
"电子A"	"150231"	"sz"
"电子B"	"150232"	"sz"
"传媒业A"	"150233"	"sz"
"传媒业B"	"150234"	"sz"
"券商A级"	"150235"	"sz"
"券商B级"	"150236"	"sz"
"环保A级"	"150237"	"sz"
"环保B级"	"150238"	"sz"
"银行A级"	"150241"	"sz"
"银行B级"	"150242"	"sz"
"创业A"	"150243"	"sz"
"创业B"	"150244"	"sz"
"互联A"	"150245"	"sz"
"互联B"	"150246"	"sz"
"传媒A级"	"150247"	"sz"
"传媒B级"	"150248"	"sz"
"银行A端"	"150249"	"sz"
"银行B端"	"150250"	"sz"
"煤炭A"	"150251"	"sz"
"煤炭B"	"150252"	"sz"
"银行业A"	"150255"	"sz"
"银行业B"	"150256"	"sz"
"生物A"	"150257"	"sz"
"生物B"	"150258"	"sz"
"重组A"	"150259"	"sz"
"重组B"	"150260"	"sz"
"医疗A"	"150261"	"sz"
"医疗B"	"150262"	"sz"
"1000A"	"150263"	"sz"
"1000B"	"150264"	"sz"
"一带A"	"150265"	"sz"
"一带B"	"150266"	"sz"
"银行A类"	"150267"	"sz"
"银行B类"	"150268"	"sz"
"白酒A"	"150269"	"sz"
"白酒B"	"150270"	"sz"
"生物药A"	"150271"	"sz"
"生物药B"	"150272"	"sz"
"带路A"	"150273"	"sz"
"带路B"	"150274"	"sz"
"一带一A"	"150275"	"sz"
"一带一B"	"150276"	"sz"
"高铁A"	"150277"	"sz"
"高铁B"	"150278"	"sz"
"新能A"	"150279"	"sz"
"新能B"	"150280"	"sz"
"金融地A"	"150281"	"sz"
"金融地B"	"150282"	"sz"
"SW医药A"	"150283"	"sz"
"SW医药B"	"150284"	"sz"
"钢铁A"	"150287"	"sz"
"钢铁B"	"150288"	"sz"
"煤炭A级"	"150289"	"sz"
"煤炭B级"	"150290"	"sz"
"银行A份"	"150291"	"sz"
"银行B份"	"150292"	"sz"
"高铁A级"	"150293"	"sz"
"高铁B级"	"150294"	"sz"
"改革A"	"150295"	"sz"
"改革B"	"150296"	"sz"
"互联A级"	"150297"	"sz"
"互联B级"	"150298"	"sz"
"银行股A"	"150299"	"sz"
"银行股B"	"150300"	"sz"
"证券股A"	"150301"	"sz"
"证券股B"	"150302"	"sz"
"创业股A"	"150303"	"sz"
"创业股B"	"150304"	"sz"
"养老A"	"150305"	"sz"
"养老B"	"150306"	"sz"
"体育A"	"150307"	"sz"
"体育B"	"150308"	"sz"
"信息安A"	"150309"	"sz"
"信息安B"	"150310"	"sz"
"智能A"	"150311"	"sz"
"智能B"	"150312"	"sz"
"工业4A"	"150315"	"sz"
"工业4B"	"150316"	"sz"
"E金融A"	"150317"	"sz"
"E金融B"	"150318"	"sz"
"煤炭A基"	"150321"	"sz"
"煤炭B基"	"150322"	"sz"
"环保A端"	"150323"	"sz"
"环保B端"	"150324"	"sz"
"高铁A端"	"150325"	"sz"
"高铁B端"	"150326"	"sz"
"新能A级"	"150327"	"sz"
"新能B级"	"150328"	"sz"
"保险A"	"150329"	"sz"
"保险B"	"150330"	"sz"
"网金融A"	"150331"	"sz"
"网金融B"	"150332"	"sz"
"军工股A"	"150335"	"sz"
"军工股B"	"150336"	"sz"
"证券A基"	"150343"	"sz"
"证券B基"	"150344"	"sz"
"保证金"	"159001"	"sz"
"招商快线"	"159003"	"sz"
"添富快钱"	"159005"	"sz"
"深100ETF"	"159901"	"sz"
"中小板"	"159902"	"sz"
"深成ETF"	"159903"	"sz"
"深红利"	"159905"	"sz"
"深成长"	"159906"	"sz"
"中小300"	"159907"	"sz"
"博时创业"	"159908"	"sz"
"深TMT"	"159909"	"sz"
"深F120"	"159910"	"sz"
"民营ETF"	"159911"	"sz"
"深300ETF"	"159912"	"sz"
"深价值"	"159913"	"sz"
"创业板"	"159915"	"sz"
"深F60"	"159916"	"sz"
"中小成长"	"159917"	"sz"
"中创400"	"159918"	"sz"
"300ETF"	"159919"	"sz"
"恒生ETF"	"159920"	"sz"
"中小等权"	"159921"	"sz"
"500ETF"	"159922"	"sz"
"100ETF"	"159923"	"sz"
"300等权"	"159924"	"sz"
"南方300"	"159925"	"sz"
"国债ETF"	"159926"	"sz"
"A300ETF"	"159927"	"sz"
"消费ETF"	"159928"	"sz"
"医药ETF"	"159929"	"sz"
"能源ETF"	"159930"	"sz"
"金融ETF"	"159931"	"sz"
"500深ETF"	"159932"	"sz"
"金地ETF"	"159933"	"sz"
"黄金ETF"	"159934"	"sz"
"景顺500"	"159935"	"sz"
"可选消费"	"159936"	"sz"
"博时黄金"	"159937"	"sz"
"广发医药"	"159938"	"sz"
"信息技术"	"159939"	"sz"
"全指金融"	"159940"	"sz"
"纳指ETF"	"159941"	"sz"
"中创100"	"159942"	"sz"
"深证ETF"	"159943"	"sz"
"全指材料"	"159944"	"sz"
"全指能源"	"159945"	"sz"
"全指消费"	"159946"	"sz"
"创业板EF"	"159948"	"sz"
"创业板50"	"159949"	"sz"
"深成指EF"	"159950"	"sz"
"中关村A"	"159951"	"sz"
"创业ETF"	"159952"	"sz"
"工业ETF"	"159953"	"sz"
"H股ETF"	"159954"	"sz"
"创业板E"	"159955"	"sz"
"创业板F"	"159956"	"sz"
"创业板HX"	"159957"	"sz"
"创业板ET"	"159958"	"sz"
"央企ETF"	"159959"	"sz"
"恒生国企"	"159960"	"sz"
"深100"	"159961"	"sz"
"四川国改"	"159962"	"sz"
"恒生中国"	"159963"	"sz"
"创业板PA"	"159964"	"sz"
"央视50"	"159965"	"sz"
"创蓝筹"	"159966"	"sz"
"创成长"	"159967"	"sz"
"深100P"	"159969"	"sz"
"创业板FG"	"159971"	"sz"
"民企100"	"159973"	"sz"
"南方积配"	"160105"	"sz"
"南方高增"	"160106"	"sz"
"南方500"	"160119"	"sz"
"南方50债"	"160123"	"sz"
"南方香港"	"160125"	"sz"
"南方金利"	"160128"	"sz"
"南方永利"	"160130"	"sz"
"南方聚利"	"160131"	"sz"
"南方天元"	"160133"	"sz"
"国企精明"	"160138"	"sz"
"美国REIT"	"160140"	"sz"
"南方配售"	"160142"	"sz"
"国泰小盘"	"160211"	"sz"
"国泰估值"	"160212"	"sz"
"国泰价值"	"160215"	"sz"
"国泰商品"	"160216"	"sz"
"国泰民益"	"160220"	"sz"
"创业板基"	"160223"	"sz"
"新汽车"	"160225"	"sz"
"华夏蓝筹"	"160311"	"sz"
"华夏行业"	"160314"	"sz"
"港股精选"	"160322"	"sz"
"华夏磐泰"	"160323"	"sz"
"华夏磐晟"	"160324"	"sz"
"华安量化"	"160415"	"sz"
"石油基金"	"160416"	"sz"
"华安智增"	"160421"	"sz"
"定增事件"	"160422"	"sz"
"博时主题"	"160505"	"sz"
"博时卓越"	"160512"	"sz"
"稳健债A"	"160513"	"sz"
"安丰18"	"160515"	"sz"
"博时睿远"	"160518"	"sz"
"博时睿利"	"160519"	"sz"
"弘盈A"	"160520"	"sz"
"博时睿益"	"160522"	"sz"
"鹏华价值"	"160607"	"sz"
"鹏华动力"	"160610"	"sz"
"鹏华治理"	"160611"	"sz"
"鹏华创新"	"160613"	"sz"
"鹏华300"	"160615"	"sz"
"鹏华500"	"160616"	"sz"
"鹏华丰润"	"160617"	"sz"
"鹏华丰泽"	"160618"	"sz"
"鹏华丰和"	"160621"	"sz"
"鹏华丰利"	"160622"	"sz"
"医药基金"	"160635"	"sz"
"鹏华增瑞"	"160642"	"sz"
"空天一体"	"160643"	"sz"
"互联网QD"	"160644"	"sz"
"嘉实300"	"160706"	"sz"
"嘉实50"	"160716"	"sz"
"恒生H股"	"160717"	"sz"
"嘉实黄金"	"160719"	"sz"
"中期企债"	"160720"	"sz"
"嘉实惠泽"	"160722"	"sz"
"嘉实原油"	"160723"	"sz"
"嘉实瑞享"	"160726"	"sz"
"长盛同智"	"160805"	"sz"
"长盛同庆"	"160806"	"sz"
"长盛300"	"160807"	"sz"
"长盛同辉"	"160809"	"sz"
"长盛同丰"	"160810"	"sz"
"长盛同益"	"160812"	"sz"
"长盛同盛"	"160813"	"sz"
"大成创新"	"160910"	"sz"
"大成景丰"	"160915"	"sz"
"优选LOF"	"160916"	"sz"
"大成小盘"	"160918"	"sz"
"大成产业"	"160919"	"sz"
"多策略"	"160921"	"sz"
"恒生中小"	"160922"	"sz"
"恒指LOF"	"160924"	"sz"
"中华300"	"160925"	"sz"
"富国天惠"	"161005"	"sz"
"富国天丰"	"161010"	"sz"
"富国汇利"	"161014"	"sz"
"富国天盈"	"161015"	"sz"
"富国500"	"161017"	"sz"
"富国天锋"	"161019"	"sz"
"银行FG"	"161029"	"sz"
"智能汽车"	"161033"	"sz"
"医药增强"	"161035"	"sz"
"娱乐增强"	"161036"	"sz"
"高端制造"	"161037"	"sz"
"成长量化"	"161038"	"sz"
"富国1000"	"161039"	"sz"
"易基岁丰"	"161115"	"sz"
"易基黄金"	"161116"	"sz"
"易基永旭"	"161117"	"sz"
"易基综债"	"161119"	"sz"
"香港小盘"	"161124"	"sz"
"标普500"	"161125"	"sz"
"标普医药"	"161126"	"sz"
"标普生物"	"161127"	"sz"
"标普科技"	"161128"	"sz"
"原油基金"	"161129"	"sz"
"纳指LOF"	"161130"	"sz"
"易基配售"	"161131"	"sz"
"易基科顺"	"161132"	"sz"
"国投新兴"	"161210"	"sz"
"国投金融"	"161211"	"sz"
"国投消费"	"161213"	"sz"
"双债A"	"161216"	"sz"
"国投资源"	"161217"	"sz"
"国投产业"	"161219"	"sz"
"国投瑞利"	"161222"	"sz"
"国投丝路"	"161224"	"sz"
"国投瑞盈"	"161225"	"sz"
"白银基金"	"161226"	"sz"
"深证100"	"161227"	"sz"
"国投中国"	"161229"	"sz"
"丰利A类"	"161230"	"sz"
"国投瑞盛"	"161232"	"sz"
"国投瑞泰"	"161233"	"sz"
"银河通利"	"161505"	"sz"
"融通巨潮"	"161607"	"sz"
"融通领先"	"161610"	"sz"
"融通添利"	"161614"	"sz"
"融通通福"	"161626"	"sz"
"融通农业"	"161630"	"sz"
"人工智能"	"161631"	"sz"
"招商成长"	"161706"	"sz"
"招商信用"	"161713"	"sz"
"招商金砖"	"161714"	"sz"
"大宗商品"	"161715"	"sz"
"招商双债"	"161716"	"sz"
"招商丰泰"	"161722"	"sz"
"招商增荣"	"161727"	"sz"
"招商配售"	"161728"	"sz"
"银华内需"	"161810"	"sz"
"银华300"	"161811"	"sz"
"银华信用"	"161813"	"sz"
"银华通胀"	"161815"	"sz"
"银华纯债"	"161820"	"sz"
"银华50A"	"161821"	"sz"
"银华永兴"	"161823"	"sz"
"恒生中企"	"161831"	"sz"
"银华鑫锐"	"161834"	"sz"
"银华惠丰"	"161835"	"sz"
"万家优选"	"161903"	"sz"
"万家红利"	"161907"	"sz"
"万家添利"	"161908"	"sz"
"万家强债"	"161911"	"sz"
"社会责任"	"161912"	"sz"
"长城久富"	"162006"	"sz"
"持久增利"	"162105"	"sz"
"元盛债券"	"162108"	"sz"
"泰达效率"	"162207"	"sz"
"泰达聚利"	"162215"	"sz"
"海富100"	"162307"	"sz"
"海富增利"	"162308"	"sz"
"华宝油气"	"162411"	"sz"
"新机遇"	"162414"	"sz"
"美国消费"	"162415"	"sz"
"香港本地"	"162416"	"sz"
"国安双力"	"162510"	"sz"
"景顺鼎益"	"162605"	"sz"
"景顺资源"	"162607"	"sz"
"广发小盘"	"162703"	"sz"
"广发500L"	"162711"	"sz"
"广发聚利"	"162712"	"sz"
"广发聚源"	"162715"	"sz"
"再融资"	"162717"	"sz"
"广发鑫瑞"	"162718"	"sz"
"广发石油"	"162719"	"sz"
"长信医疗"	"163001"	"sz"
"长信利鑫"	"163003"	"sz"
"长信利众"	"163005"	"sz"
"申万量化"	"163110"	"sz"
"申万中小"	"163111"	"sz"
"申万债券"	"163112"	"sz"
"申万健康"	"163119"	"sz"
"诺安油气"	"163208"	"sz"
"诺安纯债"	"163210"	"sz"
"大摩资源"	"163302"	"sz"
"兴全趋势"	"163402"	"sz"
"兴全300"	"163407"	"sz"
"兴全绿色"	"163409"	"sz"
"兴全轻资"	"163412"	"sz"
"兴全模式"	"163415"	"sz"
"兴全合宜"	"163417"	"sz"
"天治核心"	"163503"	"sz"
"中银中国"	"163801"	"sz"
"中银信用"	"163819"	"sz"
"中银300E"	"163821"	"sz"
"中银盛利"	"163824"	"sz"
"中银产债"	"163827"	"sz"
"中海惠裕"	"163907"	"sz"
"华富强债"	"164105"	"sz"
"天弘深成"	"164205"	"sz"
"天弘添利"	"164206"	"sz"
"天弘丰利"	"164208"	"sz"
